16580, 16581, 16582, 16583, 16582, 16583, 16584, 16585, 16586, 16587, 16588, 16588, 16589, 16590, 16591, 16592, 16581, 16582, 16583, 16594
16791, 0, 0, 0, 0, 0, 16795, 16796, 0, 0, 0, 0, 16800, 16801, 0, 0, 0, 0, 0, 16805
17002, 0, 0, 33075, 0, 0, 17006, 17007, 0, 0, 0, 0, 17011, 17012, 0, 0, 33075, 0, 0, 17016
7213, 0, 0, 0, 0, 0, 17217, 17218, 17221, 0, 0, 17221, 17222, 17223, 0, 0, 0, 0, 0, 17227
17424, 0, 0, 0, 0, 0, 17428, 17429, 17430, 0, 0, 17429, 17430, 17434, 0, 0, 0, 0, 0, 17438
17635, 0, 0, 33075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33075, 0, 0, 17649
17846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17860
18057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18071
18268, 0, 0, 33075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33075, 0, 0, 18282
18479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18493
16791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16805
17002, 0, 0, 33075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33075, 0, 0, 17016
17213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17227
17424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17438
17635, 0, 0, 33075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33075, 0, 0, 17649
17846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17860
18057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18071
18268, 0, 0, 33075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33075, 0, 0, 18282
18479, 0, 0, 0, 0, 0, 33075, 0, 0, 0, 0, 0, 0, 33075, 0, 0, 0, 0, 0, 18493
18690, 18691, 18692, 18693, 18694, 18695, 18696, 18696, 0, 0, 0, 0, 18696, 18698, 18699, 18700, 18701, 18702, 18703, 18704
